preco;iptu;condominio;metro_quadrado;quarto;banheiro;garagem;regiao;data;vendedor;descricao
340000.0;;840.0;118.0;3.0;5.0;3.0;Fortaleza, Lagoa Redonda;10/04/2024;Profissional;Casa à venda no bairro Lagoa Redonda - Fortaleza/CE
460000.0;;750.0;120.0;3.0;3.0;2.0;Fortaleza, José de Alencar;10/04/2024;Profissional;Casa com 3 dormitórios à venda, 120 m² por R$ 460.000,00 - José de Alencar - Fortaleza/CE
2550000.0;300.0;;548.0;4.0;1.0;5.0;Fortaleza, Prefeito José Walter;10/04/2024;Profissional;Linda Casa pronta para morar que atende todas as necessidades
0.0;;;;2.0;2.0;1.0;Fortaleza, Dias Macedo;10/04/2024;Direto com o dono;Vendo casa
295000.0;;;;5.0;4.0;2.0;Fortaleza, Jardim das Oliveiras;09/04/2024;Direto com o dono;2 residências Leia descrição 
380000.0;1.0;;200.0;4.0;4.0;3.0;Fortaleza, Bela Vista;09/04/2024;Profissional;Casa para Venda em Fortaleza, Bela Vista, 4 dormitórios, 3 suítes, 4 banheiros, 3 vagas
75000.0;310.0;;80.0;2.0;2.0;2.0;Fortaleza, Siqueira;09/04/2024;Profissional;Casa de Repasse a venda no Siqueira | Oportunidade | Aceito Proposta
;666666.0;;66666.0;1.0;1.0;1.0;Fortaleza, Granja Lisboa;09/04/2024;Direto com o dono;Vendo duplex 
700000.0;85.0;;250.0;5.0;4.0;3.0;Fortaleza, Sapiranga-Coité;09/04/2024;Profissional;CASA COM 5 QUARTOS, 3 SUÍTES, 2 SALAS, QUINTAL AMPLO, VARANDA, IDEAL PARA COMERCIAL.
;;;120.0;2.0;1.0;4.0;Fortaleza, Siqueira;09/04/2024;Direto com o dono;Galpao com casa 
2700000.0;300.0;;660.0;4.0;4.0;4.0;Fortaleza, Aldeota;09/04/2024;Profissional;Casa para venda na Aldeota - Fortaleza - CE
;;;98.0;3.0;3.0;2.0;Fortaleza, São Gerardo;09/04/2024;Direto com o dono;Vendo uma casa e construções e reforma 
;;;;4.0;3.0;1.0;Fortaleza, Vila Velha;09/04/2024;Direto com o dono;Casa
450000.0;;;144.0;4.0;2.0;2.0;Fortaleza, Cocó;09/04/2024;Profissional;Excelente Casa com 4 quartos para venda no Cocó - CA72047
750000.0;;1500.0;182.0;4.0;5.0;4.0;Fortaleza, Edson Queiroz;09/04/2024;Profissional;Casa à venda, 182 m² por R$ 750.000,00 - Edson Queiroz - Fortaleza/CE
520000.0;;;300.0;3.0;4.0;3.0;Fortaleza, Jangurussu;09/04/2024;Profissional;Casa solta com 3 suítes para venda no Jangurussu - CA72042
934000.0;;1000.0;148.0;3.0;4.0;3.0;Fortaleza, Lagoa Redonda;09/04/2024;Profissional;Excelente Casa Duplex de Alto Pdrão para venda no Grand Imperial Residence - CA72044
500000.0;;700.0;160.0;3.0;4.0;3.0;Fortaleza, Jardim das Oliveiras;09/04/2024;Profissional;Casa em condomínio com 3 suítes, próximo a Av. Rogaciano leite - CA72043
684000.0;1155.0;;137.0;3.0;1.0;1.0;Fortaleza, Mondubim;09/04/2024;Profissional;Casa para venda tem 110 m² com 3 quartos em Mondubim - Fortaleza - CE
280000.0;;;100.0;2.0;2.0;3.0;Fortaleza, Jangurussu;09/04/2024;Profissional;Casa plana com 2 suítes excelente
;;;100.0;3.0;2.0;4.0;Fortaleza, Vila Peri;09/04/2024;Direto com o dono;Vendo Casa no Conjunto Ceará 2º etapa.
366928.0;;;197.0;4.0;3.0;;Fortaleza, Centro;09/04/2024;Profissional;Casa Centro, 255m² - Fortaleza/ CE
;;;;2.0;1.0;;Fortaleza, Carlito Pamplona;09/04/2024;Direto com o dono;Vende-se casa Duplex
;;;;3.0;3.0;1.0;Fortaleza, Dendê;09/04/2024;Direto com o dono;Duplex em processo de construção.
;;;;1.0;1.0;;Fortaleza, Autran Nunes;09/04/2024;Direto com o dono;Casa para vender
1600000.0;;;613.0;5.0;4.0;5.0;Fortaleza, Rodolfo Teófilo;09/04/2024;Profissional;Casa para venda com 613 metros quadrados em Rodolfo Teófilo - Fortaleza - Ceará
433740.0;;;363.0;4.0;3.0;;Fortaleza, Ellery;09/04/2024;Profissional;Casa em Vila Ellery - Fortaleza - CE
420000.0;;;108.0;3.0;3.0;2.0;Fortaleza, Parque Manibura;09/04/2024;Direto com o dono;Casa a venda com 3 quartos, 3 banheiros e garagem - Parque Manibura
35000.0;;;;2.0;1.0;;Fortaleza, Serrinha;09/04/2024;Direto com o dono;Casa pra vender na serrinha 
90000.0;;;150.0;5.0;3.0;2.0;Fortaleza, Siqueira;09/04/2024;Direto com o dono;Casa para vender 
220000.0;;;79.0;2.0;2.0;1.0;Fortaleza, Parque Santa Rosa;09/04/2024;Direto com o dono;Vendo casa no planalto vitória próximo a upa do Canindezinho zap *
324000.0;;;;3.0;2.0;;Fortaleza, Paupina;09/04/2024;Direto com o dono;Consórcio contemplado para imóvel
139462.0;;;147534.0;2.0;1.0;1.0;Fortaleza, Henrique Jorge;09/04/2024;Direto com o dono;Casa a venda com 2 quartos, 1 banheiro e garagem 
200000.0;;;;4.0;;2.0;Fortaleza, Canindezinho;09/04/2024;Direto com o dono;Vendo casa no Bairro do Canidezinho
;;;;2.0;;2.0;Fortaleza, Conjunto Palmeiras;09/04/2024;Direto com o dono;Casa nova 
530000.0;873.0;;129.0;3.0;4.0;3.0;Fortaleza, Lagoa Redonda;09/04/2024;Profissional;Casa de muito bom gosto em Condomínio na Lagoa Redonda
;;14000.0;350.0;4.0;5.0;4.0;Fortaleza, Aldeota;17/04/2024;Profissional;Casa, Alphaville Fortaleza, 04 suítes.
290000.0;;;145.0;2.0;2.0;2.0;Fortaleza, Mondubim;09/04/2024;Profissional;Excelente Duplex na Maraponga
100000.0;;;;1.0;1.0;1.0;Fortaleza, Centro;09/04/2024;Direto com o dono;CASA A VENDA NA GRANJA PORTUGAL 
360000.0;1.0;;110.0;3.0;3.0;3.0;Fortaleza, Mondubim;09/04/2024;Direto com o dono;Casa próximo ao posto Boa Ventura 
;;;;;;;Fortaleza, Planalto Ayrton Senna;09/04/2024;Direto com o dono;Casa pra fazer negocio
420000.0;;;295.0;4.0;3.0;3.0;Fortaleza, Mondubim;09/04/2024;Profissional;CP 018, Maraponga, Casa plana com 04 quartos, 03 banheiros, 03 vagas
220000.0;;;288.0;2.0;3.0;1.0;Fortaleza, Aracapé;09/04/2024;Profissional;Casa para venda com 288 metros quadrados com 2 quartos em Aracapé - Fortaleza - CE
350000.0;;;198.0;3.0;2.0;2.0;Fortaleza, Jardim Iracema;09/04/2024;Direto com o dono;Vendo casa no jardim Iracema, rua Rio Araguaia 969
1800000.0;;;810.0;4.0;4.0;3.0;Fortaleza, Parquelândia;09/04/2024;Profissional;810m² Excelente Casa Na Parquelandia | Venda
1800000.0;;;350.0;3.0;4.0;;Fortaleza, Aldeota;09/04/2024;Profissional;350m² Excelente Casa Na Av. Rui Barbosa Aldeota | Venda
400000.0;;;600.0;5.0;5.0;;Fortaleza, Rodolfo Teófilo;09/04/2024;Profissional;PRÉDIO COM 6 KITINETES 
290000.0;;315.0;49.0;2.0;2.0;2.0;Fortaleza, Prefeito José Walter;09/04/2024;Profissional;APT 148, Passaré, Vilage Leonardo da Vinci, apartamentos com 02 suítes, elevador, piscina
399000.0;;1.0;90.0;3.0;3.0;2.0;Fortaleza, Mondubim;09/04/2024;Profissional;CD 045, Casa duplex na região da Maraponga à Venda com 03 quartos, 02 vagas
275001.0;;300.0;67.0;3.0;2.0;2.0;Fortaleza, Mondubim;09/04/2024;Profissional;CD 124, Condomínio New Life, Casa dupelx 03 quartos, 02 vagas, lazer
750000.0;;180.0;188.0;5.0;5.0;2.0;Fortaleza, Passaré;09/04/2024;Profissional;CD 132, Passaré, Condomínio Paragold 2, casa duplex com 05 quartos, 05 banheiros
100000.0;;;;1.0;2.0;;Fortaleza, Jardim das Oliveiras;09/04/2024;Direto com o dono;Vendo Casa
200000.0;;;;3.0;4.0;;Fortaleza, Parquelândia;09/04/2024;Direto com o dono;Casa a venda em Fortaleza
870000.0;;;315.0;3.0;3.0;4.0;Fortaleza, Mondubim;09/04/2024;Profissional;CP 008, Maraponga, Casa plana nova com 03 suítes, 04 banheiros, 04 vagas.
1399000.0;;550.0;208.0;4.0;5.0;3.0;Fortaleza, Jardim Cearense;09/04/2024;Profissional;CD 019, Condomínio Osvaldo Studart , Casa duplex com 4 quartos, 04 WC, piscina
1850500.0;;650.0;237.0;4.0;5.0;4.0;Fortaleza, Maraponga;09/04/2024;Profissional;CD 041, Maraponga, Condomínio Ignez Fiuza, Casa duplex com 04 suítes, 05 banheiros
630000.0;;226.0;76.0;5.0;5.0;5.0;Fortaleza, Cidade dos Funcionários;09/04/2024;Profissional;CD 122, Cidade dos Funcionários, Casa duplex com 06 quartos, 09 vagas de garagem 
399000.0;;;148.0;3.0;3.0;2.0;Fortaleza, Mondubim;09/04/2024;Profissional;CD 006, Casa duplex com 03 suítes, 03 banheiros, próximo a Maraponga
450000.0;;;140.0;3.0;3.0;2.0;Fortaleza, Messejana;09/04/2024;Direto com o dono;Casa a venda em Messejana (aceito negociações )
65000.0;;;;2.0;2.0;;Fortaleza, Vila Peri;09/04/2024;Direto com o dono;Vendo Duplex
440000.0;1000.0;;;4.0;4.0;2.0;Fortaleza, Quintino Cunha;09/04/2024;Direto com o dono;Casa duplex 4 quartos . 
730000.0;1.0;;157.0;4.0;5.0;2.0;Fortaleza, Sapiranga-Coité;09/04/2024;Profissional;Casa com 4 dormitórios à venda, 157 m² por R$ 730.000 - Sapiranga - Fortaleza/CE
250000.0;;;100.0;2.0;2.0;3.0;Fortaleza, Jangurussu;09/04/2024;Direto com o dono;Vende-se imóvel próximo a região da messejana
155.0;;;300.0;3.0;3.0;5.0;Fortaleza, Bonsucesso;09/04/2024;Direto com o dono;Casa residencial 
85000.0;;;60.0;3.0;2.0;1.0;Fortaleza, Guajeru;09/04/2024;Direto com o dono;Vendo ou troco por carro 
590000.0;;;232.0;3.0;5.0;2.0;Fortaleza, Parquelândia;09/04/2024;Profissional;Casa à venda, 232 m² por R$ 590.000,00 - Parquelândia - Fortaleza/CE
500000.0;;;312.0;3.0;2.0;2.0;Fortaleza, Joaquim Távora;09/04/2024;Direto com o dono;Casa bairro Joaquim Távora 
1200000.0;145.0;;287.0;4.0;5.0;4.0;Fortaleza, Sapiranga-Coité;09/04/2024;Profissional;Conforto e Luxo em uma Casa Duplex de 287m² com Piscina e Área de Lazer Privativa!
670000.0;;;220.0;5.0;4.0;3.0;Fortaleza, Sapiranga-Coité;09/04/2024;Profissional;Casa com 5 quartos à venda, 220 m² - Sapiranga - Fortaleza/CE
1200000.0;1.0;;367.0;3.0;4.0;4.0;Fortaleza, Sapiranga-Coité;09/04/2024;Profissional;Casa com 3 dormitórios à venda, 367 m² por R$ 1.200.000,00 - Sapiranga - Fortaleza/CE
895000.0;50.0;;150.0;4.0;5.0;2.0;Fortaleza, Mondubim;09/04/2024;Profissional;Casa com 4 dormitórios à venda, 150 m² por R$ 895.000,00 - Maraponga - Fortaleza/CE
250000.0;;;;5.0;5.0;;Fortaleza, Genibaú;09/04/2024;Direto com o dono;PRÉDIO A VENDA 
380000.0;;350.0;84.0;3.0;3.0;2.0;Fortaleza, Lagoa Redonda;09/04/2024;Profissional;Casa com 3 dormitórios à venda, 84 m² por R$ 380.000,00 - Lagoa Redonda - Fortaleza/CE
710000.0;;;272.0;3.0;5.0;3.0;Fortaleza, José de Alencar;08/04/2024;Profissional;Casa com 3 dormitórios, 272 m² - venda por R$ 710.000,00 ou aluguel por R$ 3.900,00/mês -
225000.0;;600.0;69.0;3.0;3.0;2.0;Fortaleza, Curió;08/04/2024;Direto com o dono;Venda de casa condomínio valência cúrio
70000.0;;;150.0;1.0;1.0;3.0;Fortaleza, Jangurussu;08/04/2024;Direto com o dono;Vendo ou troco em carro 
450000.0;;;350.0;5.0;5.0;2.0;Fortaleza, Edson Queiroz;08/04/2024;Profissional;Casa Duplex, 350,00m², Edson Queiroz, Fortaleza/CE
160000.0;100.0;;65.0;2.0;2.0;1.0;Fortaleza, Pedras;08/04/2024;Profissional;Casa plana com 2 quartos em rua privativa em Pedras, Fortaleza
680000.0;;1165.0;144.0;4.0;4.0;2.0;Fortaleza, Sapiranga-Coité;08/04/2024;Profissional;Excelente casa em condomínio fechado com 4 suítes e 2 vagas
165000.0;;280.0;56.0;2.0;2.0;1.0;Fortaleza, Guajeru;08/04/2024;Profissional;Casa com 2 suítes para venda no Guajeru - CA72030
180000.0;;;153.0;3.0;2.0;;Fortaleza, Conjunto Ceará I;08/04/2024;Direto com o dono;Imóvel 
1600000.0;;;650.0;5.0;5.0;;Fortaleza, Meireles;08/04/2024;Profissional;Oportunidade na Av. Padre Antonio Tomás !!
365000.0;;;200.0;3.0;3.0;2.0;Fortaleza, São Bento;08/04/2024;Profissional;Casa para venda com 200 metros quadrados com 3 quartos em São Bento - Fortaleza - CE
290000.0;700.0;;70.0;2.0;2.0;2.0;Fortaleza, Parque Santa Maria;08/04/2024;Profissional;Casa de condomínio para venda tem 70 metros quadrados com 2 quartos
430000.0;;;220.0;3.0;3.0;2.0;Fortaleza, João XXIII;08/04/2024;Direto com o dono;Excelente casa nascente. Toda na cerâmica, próx. A Lineu Machado
180000.0;;;;3.0;2.0;1.0;Fortaleza, Genibaú;16/04/2024;Direto com o dono;VENDE-SE CASA
438000.0;;;108.0;3.0;2.0;2.0;Fortaleza, Paupina;08/04/2024;Profissional;Casa para venda com 108 metros quadrados com 3 quartos em Paupina - Fortaleza - CE
380000.0;100.0;;176.0;2.0;2.0;2.0;Fortaleza, Fátima;08/04/2024;Profissional;Casa Plana. Frente 5,50m. Fundos 32. Dois Quartos, duas vagas
350000.0;1.0;;175.0;3.0;2.0;3.0;Fortaleza, Passaré;08/04/2024;Direto com o dono;Casa
350000.0;85.0;;110.0;3.0;2.0;3.0;Fortaleza, Parque Dois Irmãos;16/04/2024;Direto com o dono;Casa no conjunto Iapery próximo da praca da igreja de Sao Jose 
535000.0;;;300.0;4.0;5.0;5.0;Fortaleza, Centro;08/04/2024;Direto com o dono;Casa no Paracuru 300m2 85- * 
65000.0;300.0;;80.0;3.0;2.0;2.0;Fortaleza, São Bento;08/04/2024;Profissional;OPORTUNIDADE DE CASA DE REPASSE NO EUSÉBIO PRÓXIMO A CASAS FREITAS DA CE 040
;;;;2.0;2.0;1.0;Fortaleza, Jardim das Oliveiras;08/04/2024;Direto com o dono;Duplex de Esquina cada e Comercial 
580000.0;90.0;;585.0;5.0;5.0;5.0;Fortaleza, Canindezinho;08/04/2024;Direto com o dono;Espaço Pousada 
55000.0;;;;1.0;1.0;;Fortaleza, Papicu;08/04/2024;Direto com o dono;Casa no Papicu
35.0;;;300.0;1.0;1.0;2.0;Fortaleza, Conjunto Palmeiras;08/04/2024;Direto com o dono;Vendo casa em paraipaba 
3200000.0;;;18000.0;3.0;3.0;3.0;Fortaleza, Cambeba;08/04/2024;Direto com o dono;Casa a venda
60000.0;;;;2.0;1.0;;Fortaleza, Passaré;08/04/2024;Direto com o dono;Casa com dois quartos 
550000.0;150.0;;;3.0;3.0;5.0;Fortaleza, Vila Velha;08/04/2024;Direto com o dono;Casa de praia na taiba CE
1200000.0;;;;4.0;5.0;2.0;Fortaleza, Pedras;08/04/2024;Profissional;Jardim Marselha 
480000.0;;;257.0;4.0;3.0;2.0;Fortaleza, Parquelândia;08/04/2024;Direto com o dono;rua dom josé lourenço n 1230  por R$ 480.000,00 marcelo  creci 22044 TEL *
150000.0;;;;1.0;1.0;1.0;Fortaleza, Jardim das Oliveiras;08/04/2024;Direto com o dono;Casa a venda no bairro JARDIM DAS OLIVEIRAS 
480000.0;;250.0;;3.0;3.0;1.0;Fortaleza, Sabiaguaba;08/04/2024;Direto com o dono;Duplex pé na areia 
325000.0;1672.0;;180.0;3.0;4.0;2.0;Fortaleza, Lagoa Redonda;08/04/2024;Profissional;Casa Duplex de condomínio para aluguel tem 180 m² com 3 quartos-Lagoa Redonda
330000.0;1672.0;;180.0;3.0;4.0;2.0;Fortaleza, Lagoa Redonda;08/04/2024;Profissional;Casa Duplex de condomínio para venda possui 180 m² com 3 quartos- Lagoa Redonda
75000.0;;;83.0;2.0;2.0;1.0;Fortaleza, Siqueira;08/04/2024;Profissional;Casa para venda com 83 metros quadrados com 2 quartos em Siqueira - Fortaleza - Ceará
700000.0;260.0;;1720.0;5.0;5.0;5.0;Fortaleza, Dias Macedo;08/04/2024;Direto com o dono;Pra negociar! Triplex com 04 imóveis, uma casa e 1720m² terreno murado
240000.0;530.0;;160.0;2.0;1.0;1.0;Fortaleza, Messejana;08/04/2024;Profissional;Casa excelente localização 100 mts da CE 040 Próximo a UPA Novo Gonzaguinha, Supermercado,
110.0;;;;2.0;2.0;1.0;Fortaleza, Prefeito José Walter;08/04/2024;Direto com o dono;Casa dúplex-José Walter 
280000.0;;;;2.0;2.0;2.0;Fortaleza, Parangaba;08/04/2024;Direto com o dono;Casa na parangaba duplex com garagem
185000.0;;;185.0;5.0;3.0;3.0;Fortaleza, Pici;08/04/2024;Direto com o dono;VENDO EXCELENTE CASA DÚPLEX 
80000.0;;;;1.0;1.0;1.0;Fortaleza, Henrique Jorge;08/04/2024;Direto com o dono;Vendo uma casa no picui caucaia
349000.0;;430.0;130.0;4.0;3.0;2.0;Fortaleza, Lagoa Redonda;08/04/2024;Profissional;Casa de condomínio para venda tem 130 metros quadrados com 4 quartos
800000.0;;;378.0;5.0;5.0;5.0;Fortaleza, Parangaba;08/04/2024;Profissional;Parangaba, Casa plana 05 quartos, 06 banheiros, 10 vagas, 12m x 31,50m, CP 100
460000.0;;;165.0;5.0;4.0;3.0;Fortaleza, Parangaba;08/04/2024;Profissional;CD 035, Parangaba, Casa Duplex, 05 quartos, 04 banheiros, 03 vagas de garagem
1400000.0;;550.0;208.0;4.0;4.0;3.0;Fortaleza, Jardim Cearense;08/04/2024;Profissional;CD 019, Maraponga, Condomínio Osvaldo Studart, Casa duplex com 04 suítes e piscina
220000.0;400.0;;240.0;2.0;2.0;1.0;Fortaleza, Paupina;08/04/2024;Direto com o dono;02. Casas Duplex. OPORTUNIDADE
654000.0;;;340.0;4.0;4.0;4.0;Fortaleza, São João do Tauape;08/04/2024;Profissional;Oferta ativa casa boa d76 liga *.Diego 9989F,
355000.0;;;85.0;3.0;3.0;2.0;Fortaleza, Passaré;08/04/2024;Profissional;Casa em condomínio Jardins do Sul * Diego9989f 
370000.0;;;103.0;3.0;4.0;4.0;Fortaleza, São Bento;08/04/2024;Profissional;Casa nova excelente padrão de construção liga 9 8 7 4 8 3 1 0 8 DIEGO9989F saobento
375000.0;;;103.0;3.0;4.0;4.0;Fortaleza, São Bento;08/04/2024;Profissional;Linda casa oportunidade liga 9 8 7 4 8 3 1 0 8 DIEGO9989F saobento
180000.0;;400.0;68.0;2.0;1.0;2.0;Fortaleza, Lagoa Redonda;08/04/2024;Profissional;Casa à venda, 67 m² por R$ 180.000,00 - Lagoa Redonda - Fortaleza/CE
600000.0;;;;5.0;5.0;2.0;Fortaleza, Praia do Futuro II;16/04/2024;Direto com o dono;Casa duplex
420000.0;582.0;;95.0;3.0;3.0;3.0;Fortaleza, Centro;07/04/2024;Profissional;Messejana - Casa Plana de 95,00m² com 03 Suítes e 03 Vagas
35000.0;;;89.0;1.0;1.0;;Fortaleza, Mondubim;07/04/2024;Direto com o dono;Vende sé UMA CASA BAIRRO MONDUBIM RUA 
220000.0;;;;2.0;1.0;3.0;Fortaleza, Centro;07/04/2024;Direto com o dono;Casa
999800.0;1600.0;;410.0;5.0;5.0;5.0;Fortaleza, Cidade dos Funcionários;07/04/2024;Direto com o dono;Casa na Cidade dos Funcionários
85000.0;2.0;;18.0;2.0;2.0;1.0;Fortaleza, Olavo Oliveira;07/04/2024;Direto com o dono;Vendo uma casa duplex no bairro do Olavo Oliveira
1690000.0;1692.0;;215.0;3.0;4.0;4.0;Fortaleza, Maraponga;07/04/2024;Profissional;Casa Duplex com Piscina Condomínio Fechado Alto Padrão em Fortaleza
550000.0;;;354.0;5.0;5.0;5.0;Fortaleza, Fátima;07/04/2024;Direto com o dono;Linda Casa de praia na Tabuba - 5 quartos climatizados piscina churrasqueira 
180.0;;;120.0;3.0;2.0;3.0;Fortaleza, Pici;07/04/2024;Direto com o dono;Casa jaçanau 
220000.0;;;149.0;3.0;2.0;2.0;Fortaleza, Maraponga;07/04/2024;Direto com o dono;Casa no boleto bancário 
100000.0;;;126.0;2.0;1.0;1.0;Fortaleza, Aeroporto;07/04/2024;Direto com o dono;Vende-se casa Vila União 
559000.0;1400.0;;154.0;4.0;4.0;2.0;Fortaleza, José de Alencar;07/04/2024;Profissional;Casa para venda com 170 metros quadrados com 4 quartos em José de Alencar - Fortaleza - CE
75000.0;100.0;;83.0;2.0;1.0;1.0;Fortaleza, Siqueira;07/04/2024;Profissional;Casa duplex para venda no Siqueira - Fortaleza - CE
60000.0;;;45.0;2.0;1.0;1.0;Fortaleza, Siqueira;07/04/2024;Direto com o dono;Casa 60.000
;;;;2.0;1.0;;Fortaleza, Cidade dos Funcionários;07/04/2024;Direto com o dono;Vendo casa Jardim das Oliveiras.
400000.0;;;;2.0;4.0;1.0;Fortaleza, Barra do Ceará;15/04/2024;Direto com o dono;Vendo imóvel com 5 casas recém construída 
180000.0;;;;2.0;2.0;1.0;Fortaleza, Jardim das Oliveiras;07/04/2024;Direto com o dono;Casa pra vender
85000.0;;;;1.0;1.0;;Fortaleza, Antônio Bezerra;07/04/2024;Direto com o dono;Vendo uma casa numa travessa 
140000.0;;;60.0;1.0;1.0;;Fortaleza, Granja Portugal;07/04/2024;Direto com o dono;Casa na Antônio Nery Granja Portugal 
800000.0;2975.0;;305.0;4.0;5.0;2.0;Fortaleza, Sapiranga;07/04/2024;Direto com o dono;Casa 
1600000.0;;;275.0;4.0;4.0;4.0;Fortaleza, Messejana;07/04/2024;Direto com o dono;CASA ALPHAVILLE - CIDADE ALPHA
200000.0;;;;2.0;2.0;;Fortaleza, Parque Santa Rosa;07/04/2024;Direto com o dono;Vendo casa 200.000
870000.0;;;157.0;3.0;4.0;4.0;Fortaleza, Mondubim;07/04/2024;Direto com o dono;Casa plana alto padrão 157,14m2
55000.0;;;;;1.0;;Fortaleza, Jangurussu;06/04/2024;Direto com o dono;Vende-se casa
457000.0;;;110.0;3.0;3.0;3.0;Fortaleza, Edson Queiroz;06/04/2024;Profissional;Edson Queiroz - Casa Plana de 110,00m² com 03 Quartos e 03 Vagas
440000.0;700.0;;150.0;3.0;3.0;2.0;Fortaleza, Mondubim;06/04/2024;Profissional;Excelente duplex na região do José Walter
100000.0;;;;4.0;1.0;1.0;Fortaleza, Siqueira;06/04/2024;Direto com o dono;Casa de 2°Andar
220000.0;1.0;;96.0;3.0;2.0;1.0;Fortaleza, Itaoca;06/04/2024;Direto com o dono;Vendo casa tipo duplex no Montese 
90000.0;;;530.0;2.0;1.0;;Fortaleza, Mondubim;06/04/2024;Direto com o dono;Casa duplex com terreno grande pajucara
320000.0;;635.0;90.0;3.0;3.0;2.0;Fortaleza, Lagoa Redonda;06/04/2024;Profissional;Casa Duplex em condomínio para venda tem 90 m² com 3 quartos Lagoa Redonda
299000.0;;635.0;90.0;3.0;3.0;2.0;Fortaleza, Lagoa Redonda;06/04/2024;Profissional;Casa de condomínio para venda possui 90 m² com 3 quartos Lagoa Redonda
950000.0;;;600.0;5.0;5.0;5.0;Fortaleza, Montese;06/04/2024;Profissional;Casa duplex, nascente, rua asfaltada e com amplo terreno no bairro Montese
340000.0;;;96.0;3.0;3.0;2.0;Fortaleza, Messejana;06/04/2024;Profissional;CASA COM 3 QUARTOS 3 BANHEIROS POR R$ 340.000 NA MESSEJANA/CE BEM LOCALIAZDO
450000.0;300.0;;115.0;4.0;4.0;3.0;Fortaleza, Lagoa Redonda;06/04/2024;Profissional;CASA DUPLEX A VENDA ( PORTEIRA FECHADA) AGENDE UMA VISITA!!!
65000.0;;;108.0;3.0;1.0;;Fortaleza, Planalto Ayrton Senna;06/04/2024;Direto com o dono;VENDE-SE CASA 
380000.0;;1666.0;130.0;3.0;4.0;3.0;Fortaleza, Edson Queiroz;06/04/2024;Profissional;Casa Duplex à venda, 3 quartos, 3 suítes, 3 vagas, Edson Queiroz - Fortaleza/CE
680000.0;;;146.0;3.0;4.0;2.0;Fortaleza, Edson Queiroz;06/04/2024;Profissional;Casa Duplex em Condominio no Edson Queiroz com  146m²,  3 Suites, Gabinete, 2 Vagas
650000.0;500.0;;95.0;2.0;2.0;2.0;Fortaleza, Parque Manibura;06/04/2024;Profissional;Casa a venda no Parque Manibura.
180000.0;;;;3.0;3.0;1.0;Fortaleza, Cristo Redentor;06/04/2024;Direto com o dono;Vendo Casa Duplex por 180 mil
270000.0;;;181.0;3.0;2.0;1.0;Fortaleza, Barra do Ceará;06/04/2024;Direto com o dono;Casa no Jardim Iracema 3 quartos
200000.0;;;56.0;2.0;2.0;2.0;Fortaleza, José de Alencar;06/04/2024;Profissional;Casa em condomínio 1 quarteirão da Washington Soares
990000.0;;1100.0;180.0;4.0;5.0;4.0;Fortaleza, Sabiaguaba;06/04/2024;Profissional;Casa no Lake View com 4 quartos à venda, 180 m² - Lagoa Redonda - Fortaleza/CE
880000.0;950.0;;170.0;4.0;4.0;3.0;Fortaleza, De Lourdes;06/04/2024;Profissional;Casa Vista mar 170 m² 4 Quartos 4 Banheiros 2 Varandas. 3 Vagas. Dunas - Fortaleza - CE
749000.0;;;166.0;4.0;4.0;3.0;Fortaleza, Cajazeiras;06/04/2024;Profissional;Casa Duplex Cajazeiras  alto padrão
450000.0;;;120.0;2.0;2.0;2.0;Fortaleza, Bom Futuro;06/04/2024;Profissional;Casa no Montese com 2 quartos
1600000.0;;;396.0;4.0;3.0;3.0;Fortaleza, Praia do Futuro I;06/04/2024;Profissional;Casa Duplex Alto Padrão com 4 quartos, á 100m da Avenida Santos Dumont - CA72019
550000.0;750.0;;162.0;4.0;3.0;2.0;Fortaleza, Maraponga;06/04/2024;Profissional;Casa com 4 quartos e piscina à venda Maporanga
599000.0;;;147.0;2.0;3.0;2.0;Fortaleza, Cidade dos Funcionários;06/04/2024;Profissional;Casa à venda, 147 m² por R$ 599.000,00 - Cidade dos Funcionários - Fortaleza/CE
900000.0;50.0;;174.0;3.0;4.0;3.0;Fortaleza, Jardim Cearense;06/04/2024;Profissional;Casa com 3 dormitórios à venda, 174 m² por R$ 900.000,00 - Maraponga - Fortaleza/CE
450000.0;300.0;;119.0;3.0;4.0;3.0;Fortaleza, Lagoa Redonda;06/04/2024;Profissional;CASA DUPLEX EM CONDOMÍNIO FECHADO ( PORTEIRA FECHADA)
13500000.0;;;850.0;5.0;5.0;5.0;Fortaleza, Lagoa Redonda;06/04/2024;Profissional;Mansão Alphaville - Fortaleza/CE
